cellid,userid,freq_updates
024123000866,-6416561179997430000,1
002382000860,-6416561179997430000,1
012211004307,-6416561179997430000,1
023121000805,-6416561179997430000,1
046767002860,-6412973476865340000,42
004151002812,-6412973476865340000,29
065071002860,-6412973476865340000,12
004333002824,-6412973476865340000,7
004221002812,-6412973476865340000,4
000172002815,-6412973476865340000,1
002692002828,-6412973476865340000,1
000312002801,-6412973476865340000,1
030072002862,-6412973476865340000,1
000573002815,-6412973476865340000,1
034992002864,-6412973476865340000,1
030078002862,-6412973476865340000,1
032909002864,-6412973476865340000,1
036961002860,-6412973476865340000,1
030128002862,-6412973476865340000,1
002192002818,-6412973476865340000,1
030122002862,-6412973476865340000,1
011757000864,-6399917429992720000,8
000167000864,-6399917429992720000,6
013811000805,-6399917429992720000,4
020972000805,-6399917429992720000,3
009011000871,-6399917429992720000,3
000037000870,-6399917429992720000,3
029809000870,-6399917429992720000,2
023121000805,-6399917429992720000,2
001307000866,-6399917429992720000,2
000095000864,-6399917429992720000,2
011833000833,-6399917429992720000,1
011315000810,-6399917429992720000,1
007235000870,-6399917429992720000,1
011941000841,-6399917429992720000,1
009012000871,-6399917429992720000,1
008992000871,-6399917429992720000,1
000172000865,-6399917429992720000,1
029749000864,-6399917429992720000,1
011934000841,-6399917429992720000,1
007522000871,-6399917429992720000,1
007232000870,-6399917429992720000,1
007523000871,-6399917429992720000,1
000182000866,-6399917429992720000,1
029798000870,-6399917429992720000,1
000331000203,-6377367083357900000,7
000781004603,-6377367083357900000,4
005111004661,-6377367083357900000,4
000783004603,-6377367083357900000,2
003833004661,-6377367083357900000,1
041561004661,-6377367083357900000,1
000053004607,-6377367083357900000,1
004763004660,-6377367083357900000,1
015220000362,-6377367083357900000,1
004203004661,-6377367083357900000,1
005261004603,-6377367083357900000,1
054920000362,-6377367083357900000,1
000612000302,-6377367083357900000,1
059179002260,-6360955505067930000,2
004091000716,-6350773497917270000,1
002162002818,-6324621327695870000,1
000072002820,-6324621327695870000,1
005241002818,-6324621327695870000,1
000524002820,-6324621327695870000,1
001582002820,-6324621327695870000,1
005701002812,-6324621327695870000,1
005702002812,-6324621327695870000,1
020971000805,-6321892309013950000,5
021203000810,-6321892309013950000,5
023101000805,-6321892309013950000,4
030233000805,-6321892309013950000,4
007431000871,-6321892309013950000,4
007521000871,-6321892309013950000,4
008991000871,-6321892309013950000,3
021206000810,-6321892309013950000,3
007129000865,-6321892309013950000,3
007681000871,-6321892309013950000,2
023611000845,-6321892309013950000,2
000172000865,-6321892309013950000,2
007402000870,-6321892309013950000,2
029799000870,-6321892309013950000,2
000175000865,-6321892309013950000,2
020402000861,-6321892309013950000,2
021351000851,-6321892309013950000,2
003198000865,-6321892309013950000,1
017324000805,-6321892309013950000,1
000014000833,-6321892309013950000,1
020972000805,-6321892309013950000,1
011315000810,-6321892309013950000,1
007522000871,-6321892309013950000,1
001082000870,-6321892309013950000,1
000937000864,-6321892309013950000,1
019872000805,-6321892309013950000,1
001749000865,-6321892309013950000,1
000617000865,-6321892309013950000,1
008992000871,-6321892309013950000,1
012712000865,-6321892309013950000,1
002383004605,-6314406135359760000,8
010231004660,-6306088965386400000,8
004603004662,-6306088965386400000,5
040861004660,-6306088965386400000,4
000843004662,-6306088965386400000,3
001752004660,-6306088965386400000,3
000781004603,-6306088965386400000,2
001371004662,-6306088965386400000,2
000053004607,-6306088965386400000,2
011231004604,-6306088965386400000,2
002252004604,-6306088965386400000,2
000844004662,-6306088965386400000,1
005542004603,-6306088965386400000,1
005733004605,-6306088965386400000,1
040841004662,-6306088965386400000,1
003833004661,-6306088965386400000,1
000331000203,-6306088965386400000,1
004974004660,-6306088965386400000,1
001784004662,-6306088965386400000,1
004203004661,-6306088965386400000,1
041022004660,-6306088965386400000,1
000473004603,-6306088965386400000,1
001781004662,-6306088965386400000,1
005111004661,-6306088965386400000,1
001035004660,-6306088965386400000,1
001811004603,-6306088965386400000,1
001316004662,-6306088965386400000,1
005955004601,-6306088965386400000,1
001741000360,-6306088965386400000,1
001405004605,-6306088965386400000,1
005443004662,-6306088965386400000,1
004671000360,-6306088965386400000,1
006922004662,-6306088965386400000,1
000096004608,-6306088965386400000,1
001163003704,-6297772429747120000,4
035648002862,-6297772429747120000,2
000111004002,-6297772429747120000,1
040017002862,-6297772429747120000,1
001095002815,-6297772429747120000,1
032909002864,-6297772429747120000,1
002182003705,-6297772429747120000,1
002452003704,-6297772429747120000,1
004352003704,-6297772429747120000,1
000251004002,-6297772429747120000,1
037799003761,-6297772429747120000,1
037245003761,-6297772429747120000,1
018322004060,-6297772429747120000,1
001373003704,-6297772429747120000,1
003611003705,-6297772429747120000,1
003303002823,-6297772429747120000,1
000252004002,-6297772429747120000,1
048641002862,-6297772429747120000,1
005702002862,-6297772429747120000,1
010511003960,-6271079176194100000,2
001891003908,-6271079176194100000,2
012302003960,-6271079176194100000,1
010761003960,-6271079176194100000,1
000063000903,-6262030962859350000,9
000111000903,-6262030962859350000,6
000113000903,-6262030962859350000,2
000041003003,-6256871944166290000,38
002906003008,-6256871944166290000,3
001096003005,-6256871944166290000,2
020239002864,-6243852516928710000,4
036461002866,-6243852516928710000,3
046793002866,-6243852516928710000,3
021671002862,-6243852516928710000,3
000083002835,-6243852516928710000,1
035031002862,-6243852516928710000,1
036463002866,-6243852516928710000,1
063172002866,-6243852516928710000,1
000832002862,-6243852516928710000,1
026288002560,-6241207255051050000,3
041241002570,-6241207255051050000,2
011241002501,-6241207255051050000,1
015332002505,-6241207255051050000,1
020458003502,-6233673026045070000,12
012701003505,-6233673026045070000,11
030133003503,-6233673026045070000,8
057533003502,-6233673026045070000,7
033586003505,-6233673026045070000,6
035132003508,-6233673026045070000,5
023586003505,-6233673026045070000,4
024232003508,-6233673026045070000,4
027968003505,-6233673026045070000,4
024471003505,-6233673026045070000,4
022507003502,-6233673026045070000,3
034471003505,-6233673026045070000,3
021488003503,-6233673026045070000,3
023172003508,-6233673026045070000,2
021408003505,-6233673026045070000,1
012726003502,-6233673026045070000,1
020459003502,-6233673026045070000,1
046454004570,-6230260106344160000,7
025862002868,-6230260106344160000,6
006382004505,-6230260106344160000,5
065462002868,-6230260106344160000,2
005143002814,-6230260106344160000,2
047473004570,-6230260106344160000,1
005283002814,-6230260106344160000,1
047137004560,-6230260106344160000,1
025705002868,-6230260106344160000,1
047138004560,-6230260106344160000,1
025153002863,-6230260106344160000,1
025843002863,-6230260106344160000,1
000085002001,-6211632452284610000,3
000043002060,-6211632452284610000,3
011556000860,-6202219162180300000,3
001371004662,-6202219162180300000,3
016262001660,-6202219162180300000,2
014043000867,-6202219162180300000,2
000542004601,-6202219162180300000,2
013351001707,-6202219162180300000,2
001752004660,-6202219162180300000,1
016501001660,-6202219162180300000,1
017741000891,-6202219162180300000,1
022673000867,-6202219162180300000,1
000082001201,-6202219162180300000,1
000082004603,-6202219162180300000,1
012221001762,-6202219162180300000,1
019362000813,-6202219162180300000,1
022676000867,-6202219162180300000,1
023086000860,-6202219162180300000,1
023884000867,-6202219162180300000,1
017141000863,-6202219162180300000,1
001775000865,-6202219162180300000,1
001371001204,-6202219162180300000,1
019011001706,-6202219162180300000,1
013332001705,-6202219162180300000,1
025271004343,-6202219162180300000,1
000552004603,-6202219162180300000,1
004631004605,-6202219162180300000,1
013193004309,-6202219162180300000,1
010383000863,-6202219162180300000,1
012265000880,-6202219162180300000,1
000543004601,-6202219162180300000,1
013331001705,-6202219162180300000,1
027166000801,-6202219162180300000,1
001661004601,-6202219162180300000,1
012632004307,-6202219162180300000,1
016782001660,-6202219162180300000,1
001843002820,-6188224170453330000,1
012299002864,-6186736755794430000,1
046767002860,-6186736755794430000,1
020643000813,-6184202211734730000,1
001121002801,-6184120871963740000,20
004151002812,-6184120871963740000,16
004042002834,-6184120871963740000,13
000802002817,-6184120871963740000,11
000043002816,-6184120871963740000,8
000082002819,-6184120871963740000,8
000331002820,-6184120871963740000,7
000612002815,-6184120871963740000,7
002692002828,-6184120871963740000,5
006523002822,-6184120871963740000,5
002162002818,-6184120871963740000,4
002192002818,-6184120871963740000,4
000071002816,-6184120871963740000,4
005311002812,-6184120871963740000,4
002083002816,-6184120871963740000,4
000123002828,-6184120871963740000,3
001643002801,-6184120871963740000,3
006623002835,-6184120871963740000,3
005161002822,-6184120871963740000,3
006583002817,-6184120871963740000,2
000522002820,-6184120871963740000,2
001581002816,-6184120871963740000,2
003821002816,-6184120871963740000,2
000643002835,-6184120871963740000,2
001392002826,-6184120871963740000,2
004333002824,-6184120871963740000,2
001212002817,-6184120871963740000,2
000072002820,-6184120871963740000,2
000081002819,-6184120871963740000,2
005312002812,-6184120871963740000,2
003543002815,-6184120871963740000,2
000172002813,-6184120871963740000,2
003532002812,-6184120871963740000,2
000221002835,-6184120871963740000,2
000193002812,-6184120871963740000,2
000762002829,-6184120871963740000,2
003832002819,-6184120871963740000,2
000872002836,-6184120871963740000,1
000312002812,-6184120871963740000,1
004221002812,-6184120871963740000,1
001843002820,-6184120871963740000,1
000173002816,-6184120871963740000,1
002433002828,-6184120871963740000,1
002421002816,-6184120871963740000,1
002902002828,-6184120871963740000,1
000761002829,-6184120871963740000,1
001841002820,-6184120871963740000,1
005625002801,-6184120871963740000,1
001092002819,-6184120871963740000,1
005162002822,-6184120871963740000,1
005244002818,-6184120871963740000,1
000122002828,-6184120871963740000,1
000193002801,-6184120871963740000,1
002452002801,-6184120871963740000,1
000871002836,-6184120871963740000,1
000321002801,-6184120871963740000,1
002773002820,-6184120871963740000,1
003853002807,-6184120871963740000,1
005702002812,-6184120871963740000,1
005681002814,-6184120871963740000,1
005241002818,-6184120871963740000,1
021408003505,-6162028002075600000,2
016022003505,-6162028002075600000,2
027567003502,-6162028002075600000,1
024471003505,-6162028002075600000,1
022507003502,-6162028002075600000,1
012701003505,-6162028002075600000,1
015251003502,-6162028002075600000,1
007521000871,-6144402818728020000,2
023888000867,-6144402818728020000,2
020971000805,-6144402818728020000,2
012227001762,-6144402818728020000,2
023881000867,-6144402818728020000,1
011893000868,-6144402818728020000,1
031802000866,-6144402818728020000,1
000944000864,-6144402818728020000,1
011266000871,-6144402818728020000,1
010552000845,-6144402818728020000,1
017851000891,-6144402818728020000,1
022027001761,-6144402818728020000,1
011896000868,-6144402818728020000,1
002415005002,-6095304054082110000,3
002031002203,-6095304054082110000,3
015771002505,-6095304054082110000,2
000293002605,-6095304054082110000,2
012173004307,-6095304054082110000,1
010358000863,-6095304054082110000,1
002032002203,-6095304054082110000,1
025301004343,-6095304054082110000,1
010025000863,-6095304054082110000,1
023906000801,-6095304054082110000,1
011821002501,-6095304054082110000,1
024441000891,-6095304054082110000,1
011245002501,-6095304054082110000,1
019366000813,-6095304054082110000,1
041241002570,-6093174412680960000,14
011241002501,-6093174412680960000,11
004527002560,-6093174412680960000,8
028838002560,-6093174412680960000,6
004541002570,-6093174412680960000,5
004528002560,-6093174412680960000,5
025011002501,-6093174412680960000,3
040211002570,-6093174412680960000,2
015772002505,-6093174412680960000,2
010578002560,-6093174412680960000,2
011821002501,-6093174412680960000,2
001321002570,-6093174412680960000,2
023723002560,-6093174412680960000,1
022744002560,-6093174412680960000,1
012063002506,-6093174412680960000,1
020499002560,-6093174412680960000,1
041242002570,-6093174412680960000,1
000083002835,-6082031230382990000,6
002773002820,-6082031230382990000,2
000082002835,-6082031230382990000,2
005163002822,-6082031230382990000,1
000942004115,-6054456403656310000,2
063801004113,-6054456403656310000,1
000046004109,-6054456403656310000,1
000043004109,-6054456403656310000,1
001811004115,-6054456403656310000,1
007232000870,-6053396398791120000,15
007235000870,-6053396398791120000,13
011757000864,-6053396398791120000,12
029749000864,-6053396398791120000,9
000932000864,-6053396398791120000,6
018165000805,-6053396398791120000,5
010698000867,-6053396398791120000,5
000139000866,-6053396398791120000,4
020972000805,-6053396398791120000,3
007522000871,-6053396398791120000,3
010493000870,-6053396398791120000,3
